28,1,0,5,5,4,5,2
1,28,3,4,4,1,5,4
2,3,19,5,4,1,7,9
5,1,2,26,9,5,2,0
5,1,3,14,19,2,6,0
3,0,3,1,4,28,10,1
4,1,1,1,0,13,28,2
1,2,6,1,1,2,3,34
