27,0,1,1,6,2,3,10
0,37,4,4,1,1,2,1
3,4,12,1,3,5,2,20
3,2,2,19,14,4,3,3
6,4,1,11,18,4,4,2
6,0,1,2,2,18,18,3
2,2,2,1,2,8,27,6
3,4,4,2,1,4,4,28
