30,0,2,7,0,0,8,3
1,33,4,6,2,3,1,0
1,5,19,3,6,3,4,9
4,1,4,32,7,0,1,1
2,1,4,18,19,1,4,1
0,1,4,2,1,32,9,1
3,0,1,1,3,12,26,4
3,6,6,0,5,6,3,21
