24,2,3,10,4,3,4,0
0,27,1,9,7,0,3,3
2,3,16,6,7,3,5,8
6,1,3,23,13,2,1,1
4,4,2,11,22,5,0,2
5,0,2,1,1,27,10,4
3,4,2,5,2,10,21,3
1,1,1,0,2,5,4,36
