28,2,0,5,4,3,3,5
0,33,3,3,3,2,1,5
4,2,16,3,3,2,3,17
3,0,2,25,14,0,0,6
4,4,3,11,23,3,1,1
5,0,1,1,5,23,10,5
4,1,1,1,4,13,22,4
4,4,4,3,2,3,4,26
