34,1,0,3,3,3,4,2
0,32,2,6,4,1,3,2
0,4,16,3,6,5,3,13
4,1,2,29,8,1,5,0
2,1,3,13,22,4,5,0
2,0,6,1,1,34,4,2
2,2,3,0,2,10,30,1
2,2,13,1,4,4,6,18
