28,0,0,5,4,6,4,3
0,29,4,8,4,2,0,3
3,3,12,4,5,3,7,13
5,0,3,31,9,2,0,0
3,1,2,16,18,4,5,1
2,0,3,3,5,23,9,5
1,0,1,4,4,12,24,4
4,4,4,3,4,3,2,26
