30,0,0,5,4,1,4,6
1,30,4,6,4,2,2,1
1,6,18,2,4,5,5,9
1,0,2,32,10,2,2,1
4,1,2,15,24,2,2,0
1,0,1,2,1,27,17,1
1,1,2,0,2,11,30,3
2,5,7,1,1,5,3,26
