33,1,2,4,4,1,0,5
0,35,3,5,2,1,0,4
1,3,27,0,2,3,0,14
3,4,2,24,10,3,1,3
2,4,5,11,25,1,0,2
3,1,11,2,0,28,2,3
4,2,4,1,2,4,33,0
4,6,12,1,0,4,0,23
