21,0,2,4,6,2,8,7
0,29,3,3,4,4,1,6
3,3,14,8,5,0,5,12
5,1,2,22,11,2,5,2
3,1,2,14,23,5,1,1
6,1,1,3,2,21,12,4
4,0,3,4,4,9,24,2
1,2,4,2,8,6,5,22
