28,3,3,6,0,1,5,4
0,30,3,5,5,0,2,5
0,2,16,7,2,5,4,14
1,0,7,28,9,3,2,0
2,2,4,14,23,2,3,0
4,0,3,1,2,31,8,1
2,1,0,3,1,10,31,2
3,3,12,0,3,8,3,18
