25,2,3,2,7,4,2,5
1,29,2,5,5,4,1,3
1,1,15,6,5,4,8,10
5,2,4,27,4,0,5,3
1,3,6,11,20,5,4,0
2,0,2,2,3,27,11,3
2,1,4,3,3,14,18,5
0,3,5,4,2,9,5,22
