26,0,1,6,4,6,4,3
0,31,2,9,4,0,2,2
4,1,14,3,10,6,4,8
2,1,4,28,7,2,4,2
3,2,2,13,21,6,1,2
2,0,2,4,4,29,9,0
4,2,2,2,3,13,20,4
0,0,4,1,0,4,3,38
