24,1,2,6,5,3,2,7
2,30,2,5,5,1,3,2
1,3,16,7,5,2,3,13
2,0,4,24,14,3,2,1
4,3,2,18,16,4,3,0
2,2,6,3,3,20,9,5
4,2,3,1,5,6,22,7
3,3,6,4,4,10,7,13
