15,0,2,3,2,2,4,22
0,22,1,7,0,1,1,18
4,2,14,0,5,2,4,19
3,1,0,30,7,2,2,5
0,1,2,14,20,4,3,6
1,0,1,2,2,10,20,14
2,0,4,1,3,4,22,14
0,3,2,0,1,4,2,38
