27,1,2,5,6,3,4,2
1,35,4,7,2,0,0,1
2,5,18,4,4,3,6,8
7,0,3,32,7,0,0,1
2,1,4,19,19,2,2,1
3,2,4,0,4,28,7,2
4,1,1,4,6,5,25,4
2,0,2,0,2,0,2,42
