24,1,2,1,13,4,3,2
1,24,4,10,4,3,1,3
1,3,9,8,9,2,7,11
2,0,1,22,17,1,4,3
1,2,1,10,21,7,5,3
4,0,2,2,4,26,9,3
4,0,4,3,2,11,22,4
5,1,4,3,5,6,7,19
