25,1,5,7,2,1,5,4
1,27,5,5,5,2,1,4
2,2,23,1,3,4,2,13
2,1,1,31,11,0,3,1
0,0,3,21,20,3,2,1
2,1,2,1,2,35,6,1
0,0,2,3,1,10,29,5
1,1,1,2,2,3,6,34
