26,1,3,2,5,5,5,3
0,30,3,4,5,3,0,5
1,4,12,4,2,7,4,16
7,0,4,20,9,1,5,4
2,1,3,8,22,8,4,2
1,0,2,2,1,32,6,6
2,0,2,0,4,14,23,5
2,2,9,4,4,5,3,21
