31,0,1,3,7,2,4,2
1,38,2,4,2,1,0,2
2,2,18,2,8,1,5,12
4,1,0,30,11,1,1,2
2,0,1,17,23,4,2,1
3,1,1,3,1,25,9,7
3,2,0,2,4,13,25,1
0,1,3,2,3,6,0,35
