20,0,1,6,6,7,4,6
1,29,4,7,1,2,2,4
2,3,10,3,4,4,5,19
2,3,3,20,12,7,3,0
3,3,3,11,26,2,1,1
5,0,0,3,4,27,7,4
2,2,0,1,2,16,26,1
2,2,4,0,2,10,4,26
