8,0,0,0,0,0,0,42
0,1,0,0,1,0,0,48
0,0,0,0,0,0,0,50
1,0,0,6,0,0,0,43
1,0,0,4,1,0,0,44
0,0,0,0,0,1,0,49
4,0,0,0,0,0,0,46
0,0,0,0,0,0,0,50
