28,1,3,6,4,2,2,4
1,26,0,6,6,2,2,7
2,2,14,5,7,5,2,13
5,1,1,28,10,2,2,1
5,1,3,16,20,4,1,0
1,0,3,1,4,30,7,4
1,1,4,2,0,17,22,3
1,3,10,4,1,5,1,25
