33,1,0,5,2,3,1,5
0,33,3,8,3,0,0,3
2,4,20,4,5,3,4,8
1,0,3,31,10,2,3,0
0,2,4,17,22,3,1,1
2,1,3,3,1,32,8,0
2,1,0,0,3,12,31,1
4,3,7,2,2,7,2,23
