18,0,3,10,7,6,3,3
0,26,9,3,6,1,0,5
2,5,16,6,3,6,4,8
4,2,2,29,9,0,2,2
3,1,1,16,19,6,3,1
4,0,4,3,3,23,10,3
3,2,4,1,5,11,21,3
3,3,6,3,5,3,3,24
