28,1,2,9,2,2,1,5
1,30,2,5,3,0,0,9
0,1,17,5,4,2,6,15
6,0,3,34,6,0,1,0
1,1,4,21,19,3,0,1
0,0,7,3,2,30,4,4
2,1,2,1,4,18,15,7
2,6,4,3,0,6,1,28
