22,0,0,3,5,4,8,8
0,31,5,3,2,2,4,3
1,1,14,2,6,4,3,19
2,3,4,21,9,8,1,2
4,2,3,8,21,7,2,3
6,0,2,0,2,29,3,8
2,1,2,0,2,14,23,6
0,2,8,3,3,4,3,27
