26,0,2,2,5,6,2,7
1,29,1,8,3,1,2,5
4,4,14,6,6,2,4,10
3,0,2,24,12,5,1,3
2,2,5,12,15,5,5,4
6,0,5,1,4,18,14,2
2,0,1,1,1,12,25,8
11,2,9,1,5,3,3,16
